epoch,loss,accuracy,configuration,z_hidden_0,a_hidden_0,z_hidden_1,a_hidden_1,z_hidden_2,a_hidden_2
1666,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9863691705340791,0.27162983067677576,-0.04642894443583567,0.488394848533527,0.047321865687981274,0.5118282591945109
1667,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9861162944914463,0.27167986434895763,-0.046093741257399096,0.4884786045081595,0.047455245906284776,0.5118615855355382
1668,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9858633695495054,0.2717299134758499,-0.045759053093101104,0.4885622324435672,0.047589049113214266,0.5118950174584221
1669,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.985610395728398,0.27177997805621884,-0.0454248796778888,0.488645732398336,0.04772327644841204,0.5119285552466045
1670,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.985357373045582,0.2718300580893596,-0.045091220740209076,0.48872910443272594,0.04785792905284264,0.5119621991838451
1671,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9851043015158351,0.27188015357509593,-0.04475807600202669,0.4888123486086656,0.0479930080687723,0.511995949554216
1672,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.984851181151258,0.27193026451377933,-0.044425445178842476,0.48889546498974856,0.04812851463974832,0.5120298066420967
1673,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9845980119612786,0.2719803909062891,-0.044093327979711605,0.48897845364122766,0.04826444991057874,0.512063770732169
1674,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9843447939526555,0.2720305327540317,-0.04376172410726176,0.48906131463001074,0.048400815027312,0.5120978421094117
1675,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9840915271294817,0.27208069005894026,-0.04343063325771143,0.48914404802465616,0.04853761113721658,0.512132021059095
1676,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9838382114931882,0.2721308628234743,-0.04310005512088824,0.48922665389536746,0.048674839388761104,0.5121663078667763
1677,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9835848470425486,0.27218105105061907,-0.04276998938024726,0.4893091323139893,0.04881250093159409,0.512200702818294
1678,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9833314337736819,0.27223125474388526,-0.0424404357128893,0.48939148335400223,0.04895059691652415,0.5122352061997634
1679,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9830779716800574,0.2722814739073084,-0.0421113937895794,0.489473707090518,0.04908912849550032,0.5122698182975709
1680,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.982824460752498,0.27233170854544847,-0.04178286327476513,0.4895558036002752,0.04922809682159207,0.5123045393983696
1681,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9825709009791845,0.2723819586633894,-0.04145484382659506,0.48963777296163385,0.049367503048969946,0.5123393697890738
1682,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9823172923456595,0.27243222426673835,-0.04112733509693725,0.48971961525457136,0.04950734833288603,0.5123743097568538
1683,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9820636348348317,0.2724825053616257,-0.040800336731397685,0.48980133056067715,0.049647633829654425,0.5124093595891321
1684,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9818099284269801,0.27253280195470386,-0.040473848369338816,0.4898829189631481,0.04978836069663217,0.512444519573577
1685,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9815561730997577,0.2725831140531474,-0.04014786964389802,0.48996438054678376,0.049929530092199914,0.5124797899980986
1686,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9813023688281962,0.27263344166465203,-0.039822400182006196,0.49004571539798186,0.05007114317574296,0.5125151711508439
1687,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9810485155847098,0.27268378479743427,-0.039497439604406326,0.49012692360473253,0.05021320110763214,0.5125506633201916
1688,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9807946133391002,0.2727341434602309,-0.03917298752567211,0.4902080052566148,0.05035570504920517,0.5125862667947474
1689,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9805406620585603,0.27278451766229833,-0.03884904355422647,0.49028896044479087,0.05049865616274768,0.5126219818633392
1690,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9802866617076786,0.272834907413412,-0.038525607292360264,0.49036978926200137,0.05064205561147467,0.5126578088150126
1691,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9800326122484442,0.27288531272386596,-0.038202678336250906,0.49045049180256106,0.050785904559511985,0.5126937479390251
1692,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9797785136402506,0.27293573360447204,-0.037880256275981045,0.4905310681623535,0.05093020417187785,0.5127297995248432
1693,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9795243658399007,0.2729861700665596,-0.037558340695557274,0.49061151843882633,0.0510749556144644,0.512765963862136
1694,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9792701688016107,0.2730366221219746,-0.03723693117292878,0.49069184273098637,0.05122016005401961,0.5128022412407713
1695,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9790159224770155,0.27308708978307905,-0.03691602728000609,0.49077204113939504,0.051365818658129114,0.5128386319508108
1696,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9787616268151728,0.2731375730627505,-0.03659562858267984,0.4908521137661634,0.05151193259519821,0.5128751362825056
1697,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9785072817625675,0.2731880719743814,-0.036275734640839524,0.4909320607149469,0.05165850303443381,0.5129117545262913
1698,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9782528872631173,0.27323858653187827,-0.03595634500839215,0.49101188209094104,0.05180553114582667,0.5129484869727837
1699,1.3694006976638886,0.625,sigmoid_softmax_cross_entropy,-0.9779984432581763,0.2732891167496615,-0.03563745923328124,0.49109157800087616,0.05195301810013378,0.5129853339127742
1700,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9777439496865407,0.2733396626426641,-0.035319076857505405,0.49117114855301297,0.05210096506886061,0.5130222956372252
1701,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9774894064844528,0.2733902242263315,-0.03500119741713731,0.491250593857137,0.05224937322424364,0.5130593724372655
1702,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9772348135856067,0.2734408015166207,-0.03468382044234242,0.4913299140245545,0.05239824373923299,0.5130965646041861
1703,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9769801709211524,0.27349139452999965,-0.03436694545739791,0.49140910916808694,0.05254757778747507,0.5131338724294353
1704,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.976725478419701,0.2735420032834465,-0.03405057198071143,0.49148817940206657,0.052697376543295316,0.5131712962046151
1705,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9764707360073299,0.273592627794449,-0.03373469952484007,0.4915671248423309,0.0528476411816812,0.5132088362214756
1706,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9762159436075873,0.27364326808100353,-0.03341932759650906,0.49164594560621866,0.0529983728782652,0.5132464927719118
1707,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9759611011414974,0.27369392416161503,-0.03310445569663087,0.49172464181256437,0.053149572809307905,0.5132842661479583
1708,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9757062085275655,0.27374459605529555,-0.03279008332032396,0.49180321358169327,0.05330124215168111,0.5133221566417858
1709,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9754512656817832,0.2737952837815639,-0.032476209956931706,0.49188166103541703,0.0534533820828513,0.5133601645456962
1710,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9751962725176333,0.273845987360445,-0.032162835090041364,0.4919599842970282,0.05360599378086292,0.5133982901521182
1711,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9749412289460947,0.27389670681246897,-0.03184995819750294,0.49203818349129574,0.05375907842432187,0.5134365337536038
1712,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9746861348756483,0.2739474421586703,-0.031537578751448164,0.49211625874446,0.05391263719237924,0.5134748956428232
1713,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9744309902122815,0.27399819342058734,-0.031225696218309312,0.4921942101842275,0.05406667126471487,0.5135133761125615
1714,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.974175794859494,0.2740489606202615,-0.03091431005883835,0.4922720379397666,0.054221181821521414,0.5135519754557136
1715,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9739205487183022,0.27409974378023644,-0.030603419728125664,0.4923497421417019,0.054376170043487854,0.5135906939652807
1716,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9736652516872459,0.2741505429235572,-0.030293024675619173,0.49242732292211006,0.054531637111783854,0.5136295319343654
1717,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9734099036623922,0.27420135807376944,-0.02998312434514319,0.49250478041451434,0.054687584208043705,0.5136684896561691
1718,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9731545045373419,0.27425218925491895,-0.029673718174917485,0.49258211475387953,0.054844012514350615,0.5137075674239859
1719,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9728990542032341,0.27430303649155047,-0.029364805597576177,0.4926593260766077,0.05500092321322103,0.5137467655312002
1720,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9726435525487523,0.27435389980870717,-0.029056386040186732,0.4927364145205327,0.0551583174875889,0.5137860842712818
1721,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9723879994601299,0.27440477923192963,-0.028748458924268916,0.49281338022491544,0.05531619652079031,0.513825523937782
1722,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9721323948211544,0.2744556747872552,-0.028441023665813803,0.492890223330439,0.055474561496548114,0.51386508482433
1723,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.971876738513175,0.274506586501217,-0.028134079675302792,0.49296694397920354,0.05563341359895657,0.5139047672246285
1724,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9716210304151065,0.27455751440084347,-0.02782762635772648,0.49304354231472164,0.05579275401246625,0.5139445714324496
1725,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9713652704034351,0.2746084585136571,-0.02752166311260376,0.4931200184819129,0.05595258392186872,0.5139844977416319
1726,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.971109458352225,0.2746594188676738,-0.0272161893340008,0.49319637262709964,0.05611290451228182,0.5140245464460751
1727,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9708535941331227,0.274710395491402,-0.02691120441054992,0.4932726048980012,0.05627371696913461,0.5140647178397374
1728,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9705976776153639,0.274761388413842,-0.026606707725468665,0.4933487154437298,0.05643502247815252,0.514105012216631
1729,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9703417086657782,0.2748123976644847,-0.026302698656578832,0.4934247044147852,0.05659682222534279,0.5141454298708183
1730,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9700856871487953,0.2748634232733112,-0.02599917657632536,0.49350057196304953,0.05675911739697986,0.5141859710964087
1731,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9698296129264508,0.2749144652707916,-0.025696140851795363,0.4935763182417829,0.056921909179590696,0.5142266361875538
1732,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9695734858583915,0.2749655236878844,-0.02539359084473708,0.4936519434056181,0.05708519875994053,0.5142674254384446
1733,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9693173058018822,0.27501659855603516,-0.0250915259115789,0.4937274476105557,0.057248987325018486,0.5143083391433071
1734,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9690610726118101,0.2750676899071763,-0.02478994540344831,0.4938028310139592,0.057413276062023344,0.514349377596399
1735,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9688047861406917,0.27511879777372555,-0.024488848666190915,0.49387809377455016,0.05757806615834943,0.5143905410920057
1736,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9685484462386784,0.27516992218858544,-0.024188235040389305,0.49395323605240316,0.057743358801572636,0.5144318299244369
1737,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9682920527535624,0.2752210631851423,-0.0238881038613821,0.4940282580089406,0.05790915517943648,0.5144732443880229
1738,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9680356055307826,0.2752722207972654,-0.023588454459282898,0.4941031598069287,0.05807545647983814,0.5145147847771111
1739,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9677791044134305,0.27532339505930564,-0.02328928615899928,0.49417794161047107,0.0582422638908148,0.5145564513860619
1740,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9675225492422561,0.27537458600609555,-0.0229905982802516,0.49425260358500556,0.05840957860053009,0.5145982445092455
1741,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9672659398556744,0.2754257936729471,-0.022692390137592083,0.4943271458972976,0.058577401797260426,0.5146401644410386
1742,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9670092760897708,0.27547701809565206,-0.022394661040423758,0.4944015687154365,0.058745734669381544,0.5146822114758204
1743,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9667525577783074,0.27552825931048003,-0.022097410293019287,0.49447587220883016,0.058914578405355134,0.5147243859079691
1744,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.966495784752729,0.27557951735417807,-0.02180063719453998,0.4945500565482,0.05908393419371569,0.5147666880318592
1745,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9662389568421695,0.2756307922639696,-0.02150434103905466,0.4946241219055761,0.059253803223057094,0.5148091181418567
1746,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9659820738734577,0.27568208407755346,-0.0212085211155586,0.4946980684542924,0.059424186682019764,0.5148516765323168
1747,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9657251356711234,0.27573339283310283,-0.020913176707992392,0.49477189636898156,0.05959508575927758,0.5148943634975801
1748,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9654681420574037,0.27578471856926456,-0.020618307095260885,0.4948456058255704,0.059766501643524816,0.5149371793319691
1749,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9652110928522494,0.2758360613251578,-0.020323911551252016,0.4949191970012748,0.05993843552346362,0.5149801243297849
1750,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9649539878733309,0.27588742114037335,-0.020029989344855698,0.4949926700745945,0.06011088858779112,0.5150231987853038
1751,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9646968269360442,0.27593879805497257,-0.019736539739982684,0.49506602522530896,0.06028386202518682,0.5150664029927743
1752,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9644396098535177,0.27599019210948644,-0.019443561995583475,0.49513926263447117,0.06045735702430005,0.5151097372464131
1753,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9641823364366184,0.27604160334491434,-0.019151055365667025,0.4952123824844044,0.060631374773737506,0.5151532018404025
1754,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9639250064939578,0.2760930318027235,-0.018859019099319696,0.49528538495869595,0.060805916462051024,0.515196797068887
1755,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9636676198318983,0.2761444775248475,-0.018567452440723997,0.49535827024219287,0.06098098327772511,0.5152405232259696
1756,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9634101762545599,0.2761959405536857,-0.018276354629177455,0.4954310385209968,0.06115657640916497,0.515284380605709
1757,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9631526755638264,0.27624742093210186,-0.01798572489911135,0.49550368998245975,0.0613326970446843,0.5153283695021167
1758,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9628951175593513,0.27629891870342355,-0.017695562480109478,0.4955762248151778,0.06150934637249328,0.5153724902091528
1759,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9626375020385648,0.27635043391144065,-0.017405866596927,0.49564864320898805,0.06168652558068671,0.5154167430207237
1760,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.96237982879668,0.27640196660040467,-0.017116636469509117,0.49572094535496214,0.06186423585723219,0.5154611282306789
1761,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9621220976266995,0.27645351681502756,-0.016827871313009835,0.4957931314454025,0.06204247838995844,0.5155056461328077
1762,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9618643083194212,0.2765050846004809,-0.0165395703378107,0.4958652016738364,0.062221254366543494,0.5155502970208359
1763,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9616064606634454,0.2765566700023945,-0.016251732749539477,0.49593715623501233,0.0624005649745033,0.515595081188423
1764,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9613485544451813,0.27660827306685565,-0.015964357749088887,0.49600899532489423,0.06258041140118017,0.5156399989291591
1765,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9610905894488533,0.27665989384040807,-0.0156774445326352,0.496080719140657,0.06276079483373151,0.5156850505365622
1766,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9608325654565071,0.27671153237005064,-0.015390992291657024,0.49615232788068114,0.06294171645911836,0.5157302363040742
1767,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9605744822480173,0.2767631887032365,-0.0151050002129538,0.49622382174454893,0.0631231774640943,0.515775556525059
1768,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9603163396010929,0.27681486288787205,-0.014819467478664555,0.4962952009330387,0.06330517903519425,0.5158210114927988
1769,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9600581372912843,0.2768665549723158,-0.014534393266286472,0.4963664656481198,0.0634877223587236,0.5158666015004918
1770,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.95979987509199,0.2769182650053773,-0.014249776748693432,0.496437616092949,0.063670808620747,0.5159123268412485
1771,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9595415527744633,0.276969993036316,-0.013965617094154698,0.4965086524718642,0.06385443900707768,0.5159581878080893
1772,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.959283170107818,0.2770217391148404,-0.013681913466353335,0.49657957499038063,0.0640386147032666,0.5160041846939417
1773,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9590247268590365,0.2770735032911068,-0.013398665024404871,0.4966503838551856,0.06422333689459189,0.5160503177916368
1774,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9587662227929752,0.27712528561571825,-0.01311587092287575,0.49672107927413356,0.0644086067660479,0.5160965873939073
1775,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.958507657672372,0.2771770861397234,-0.012833530311801872,0.49679166145624154,0.06459442550233505,0.5161429937933839
1776,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9582490312578522,0.2772289049146156,-0.01255164233670708,0.49686213061168455,0.06478079428784919,0.5161895372825929
1777,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9579903433079361,0.27728074199233155,-0.012270206138621564,0.49693248695178993,0.06496771430667125,0.5162362181539535
1778,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9577315935790449,0.2773325974252505,-0.011989220854100285,0.49700273068903367,0.06515518674255694,0.5162830366997745
1779,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9574727818255079,0.2773844712661928,-0.011708685615241549,0.4970728620370347,0.06534321277892663,0.5163299932122523
1780,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.957213907799569,0.2774363635684192,-0.011428599549705237,0.49714288121055056,0.06553179359885514,0.5163770879834674
1781,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9569549712513937,0.27748827438562934,-0.01114896178073127,0.4972127884254727,0.06572093038506177,0.5164243213053823
1782,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9566959719290756,0.2775402037719609,-0.010869771427158004,0.4972825838988211,0.0659106243199003,0.5164716934698382
1783,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9564369095786435,0.27759215178198837,-0.01059102760344044,0.49735226784874026,0.06610087658534922,0.5165192047685532
1784,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9561777839440677,0.27764411847072207,-0.010312729419668681,0.49742184049449395,0.06629168836300176,0.5165668554931186
1785,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9559185947672671,0.27769610389360677,-0.010034875981586061,0.49749130205646075,0.0664830608340563,0.5166146459349972
1786,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9556593417881164,0.27774810810652095,-0.009757466390607622,0.49756065275612904,0.0666749951793068,0.5166625763855197
1787,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9554000247444523,0.27780013116577523,-0.009480499743838189,0.4976298928160921,0.06686749257913302,0.5167106471358832
1788,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9551406433720803,0.27785217312811156,-0.00920397513409063,0.49769902246004405,0.06706055421349127,0.5167588584771478
1789,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9548811974047824,0.27790423405070186,-0.008927891649904096,0.4977680419127743,0.06725418126190488,0.5168072107002342
1790,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.954621686574323,0.27795631399114723,-0.008652248375562221,0.4978369514001635,0.06744837490345496,0.5168557040959213
1791,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9543621106104564,0.27800841300747636,-0.008377044391111144,0.49790575114917845,0.06764313631677107,0.5169043389548438
1792,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9541024692409334,0.2780605311581447,-0.008102278772377819,0.4979744413878673,0.06783846668002225,0.5169531155674892
1793,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9538427621915085,0.2781126685020332,-0.007827950590987981,0.4980430223453552,0.06803436717090758,0.517002034224196
1794,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9535829891859461,0.2781648250984472,-0.007554058914384237,0.4981114942518392,0.06823083896664758,0.5170510952151504
1795,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9533231499460282,0.27821700100711516,-0.0072806028058441385,0.4981798573385839,0.06842788324397506,0.5171002988303844
1796,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9530632441915613,0.2782691962881877,-0.007007581324498274,0.49824811183791656,0.06862550117912616,0.5171496453597736
1797,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9528032716403826,0.27832141100223634,-0.006734993525348176,0.4983162579832223,0.06882369394783194,0.5171991350930338
1798,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9525432320083678,0.2783736452102523,-0.0064628384592843036,0.4983842960089398,0.06902246272530921,0.5172487683197197
1799,1.3361589406960674,0.625,sigmoid_softmax_cross_entropy,-0.9522831250094375,0.2784258989736453,-0.006191115173104028,0.49845222615055657,0.06922180868625227,0.5172985453292217
1800,1.3041558725847533,0.625,sigmoid_softmax_cross_entropy,-0.9520229503555643,0.2784781723542426,-0.005919822709529565,0.49852004864460353,0.06942173300482424,0.5173484664107642
1801,1.3041558725847533,0.625,sigmoid_softmax_cross_entropy,-0.9517627077567803,0.27853046541428755,-0.00564896010722582,0.49858776372865143,0.06962223685464847,0.5173985318534025
1802,1.3041558725847533,0.625,sigmoid_softmax_cross_entropy,-0.9515023969211832,0.27858277821643873,-0.00537852640081829,0.4986553716413058,0.06982332140880027,0.5174487419460211
1803,1.3041558725847533,0.625,sigmoid_softmax_cross_entropy,-0.951242017554944,0.2786351108237684,-0.0051085206209108835,0.498722872622202,0.07002498783979852,0.5174990969773311
1804,1.3041558725847533,0.625,sigmoid_softmax_cross_entropy,-0.9509815693623136,0.2786874632997617,-0.004838941794103796,0.4987902669120008,0.07022723731959746,0.5175495972358679
1805,1.3041558725847533,0.625,sigmoid_softmax_cross_entropy,-0.95072105204563,0.2787398357083152,-0.0045697889430111605,0.4988575547523841,0.07043007101957843,0.5176002430099891
1806,1.3041558725847533,0.625,sigmoid_softmax_cross_entropy,-0.9504604653053251,0.27879222811373583,-0.004301061086278896,0.4989247363860496,0.0706334901105419,0.5176510345878718
1807,1.3041558725847533,0.625,sigmoid_softmax_cross_entropy,-0.9501998088399326,0.27884464058073966,-0.004032757238602469,0.49899181205670673,0.07083749576269924,0.517701972257511
1808,1.3041558725847533,0.625,sigmoid_softmax_cross_entropy,-0.9499390823460935,0.27889707317445084,-0.00376487641074455,0.499058782009072,0.07104208914566487,0.5177530563067168
1809,1.3041558725847533,0.625,sigmoid_softmax_cross_entropy,-0.9496782855185646,0.2789495259604001,-0.0034974176095526055,0.49912564648886426,0.07124727142844833,0.5178042870231122
1810,1.3041558725847533,0.625,sigmoid_softmax_cross_entropy,-0.9494174180502247,0.27900199900452394,-0.0032303798379766935,0.49919240574280005,0.07145304377944645,0.5178556646941317
1811,1.3041558725847533,0.625,sigmoid_softmax_cross_entropy,-0.9491564796320822,0.27905449237316315,-0.0029637620950869192,0.4992590600185892,0.07165940736643561,0.5179071896070178
1812,1.3041558725847533,0.625,sigmoid_softmax_cross_entropy,-0.9488954699532816,0.2791070061330617,-0.0026975633760911444,0.49932560956493016,0.07186636335656413,0.51795886204882
1813,1.3041558725847533,0.625,sigmoid_softmax_cross_entropy,-0.9486343887011109,0.27915954035136564,-0.002431782672352445,0.4993920546315056,0.07207391291634449,0.5180106823063918
1814,1.3041558725847533,0.625,sigmoid_softmax_cross_entropy,-0.9483732355610089,0.2792120950956217,-0.0021664189714067084,0.4994583954689776,0.07228205721164596,0.5180626506663896
1815,1.3041558725847533,0.625,sigmoid_softmax_cross_entropy,-0.9481120102165719,0.27926467043377634,-0.0019014712569800918,0.499524632328983,0.07249079740768696,0.5181147674152691
1816,1.3041558725847533,0.625,sigmoid_softmax_cross_entropy,-0.9478507123495609,0.2793172664341743,-0.0016369385090064248,0.4995907654641294,0.07270013466902775,0.5181670328392844
1817,1.3041558725847533,0.625,sigmoid_softmax_cross_entropy,-0.9475893416399086,0.2793698831655575,-0.001372819703644751,0.49965679512799005,0.07291007015956313,0.5182194472244858
1818,1.3041558725847533,0.625,sigmoid_softmax_cross_entropy,-0.9473278977657272,0.2794225206970638,-0.0011091138132966472,0.4997227215751,0.07312060504251511,0.5182720108567169
1819,1.3041558725847533,0.625,sigmoid_softmax_cross_entropy,-0.9470663804033145,0.27947517909822595,-0.0008458198066235989,0.4997885450609505,0.07333174048042573,0.5183247240216139
1820,1.3041558725847533,0.625,sigmoid_softmax_cross_entropy,-0.9468047892271616,0.27952785843897004,-0.000582936648564375,0.4998542658419858,0.07354347763514987,0.5183775870046017
1821,1.3041558725847533,0.625,sigmoid_softmax_cross_entropy,-0.9465431239099599,0.27958055878961463,-0.00032046330035229165,0.4999198841755975,0.07375581766784828,0.5184306000908939
1822,1.3041558725847533,0.625,sigmoid_softmax_cross_entropy,-0.9462813841226082,0.27963328022086936,-5.8398719532504195e-05,0.49998540032012107,0.07396876173898054,0.5184837635654892
